date,open,high,low,close,volume
2021-04-16 07:11:00,241.7,241.7,241.56,241.56,1333.0
2021-04-16 07:10:00,241.81,241.81,241.8,241.8,1109.0
2021-04-16 07:09:00,241.92,241.92,241.8,241.8,963.0
2021-04-16 07:08:00,241.99,241.99,241.92,241.92,842.0
2021-04-16 07:07:00,241.82,241.82,241.82,241.82,667.0
2021-04-16 07:04:00,241.81,241.81,241.81,241.81,355.0
2021-04-16 07:02:00,241.84,241.84,241.84,241.84,204.0
2021-04-16 07:01:00,242.33,242.33,241.98,241.99,4509.0
2021-04-16 07:00:00,242.53,242.53,242.5,242.5,1004.0
2021-04-16 06:59:00,242.52,242.52,242.52,242.52,115.0
2021-04-16 06:58:00,242.45,242.6,242.45,242.6,5991.0
2021-04-16 06:56:00,242.36,242.36,242.36,242.36,200.0
2021-04-16 06:55:00,242.2,242.36,242.2,242.36,526.0
2021-04-16 06:53:00,242.2,242.37,242.2,242.37,634.0
2021-04-16 06:49:00,242.2,242.2,242.2,242.2,500.0
2021-04-16 06:44:00,242.2,242.2,242.2,242.2,207.0
2021-04-16 06:43:00,242.22,242.22,242.22,242.22,233.0
2021-04-16 06:41:00,242.19,242.3,242.19,242.3,602.0
2021-04-16 06:40:00,241.99,242.15,241.99,242.15,2141.0
2021-04-16 06:39:00,241.99,241.99,241.99,241.99,600.0
2021-04-16 06:36:00,242.0,242.0,241.99,241.99,501.0
2021-04-16 06:34:00,242.0,242.0,242.0,242.0,503.0
2021-04-16 06:29:00,242.0,242.0,242.0,242.0,408.0
2021-04-16 06:24:00,242.0,242.0,242.0,242.0,423.0
2021-04-16 06:19:00,242.1,242.1,242.1,242.1,270.0
2021-04-16 06:18:00,242.0,242.01,242.0,242.01,402.0
2021-04-16 06:15:00,242.01,242.01,242.01,242.01,146.0
2021-04-16 06:05:00,242.0,242.0,242.0,242.0,131.0
2021-04-16 06:01:00,242.12,242.13,242.12,242.13,3140.0
2021-04-16 05:28:00,242.0,242.0,242.0,242.0,1373.0
2021-04-16 05:26:00,242.0,242.0,242.0,242.0,210.0
2021-04-16 05:17:00,242.02,242.14,242.0,242.14,910.0
2021-04-16 05:14:00,242.1,242.15,242.1,242.15,601.0
2021-04-16 05:08:00,242.0,242.0,242.0,242.0,251.0
2021-04-16 05:04:00,242.0,242.0,242.0,242.0,2251.0
2021-04-16 05:02:00,241.96,241.96,241.96,241.96,208.0
2021-04-16 05:00:00,241.96,241.97,241.96,241.96,1500.0
2021-04-16 04:59:00,241.89,241.96,241.89,241.96,2424.0
2021-04-16 04:55:00,241.71,241.71,241.71,241.71,706.0
2021-04-16 04:49:00,241.74,241.74,241.74,241.74,200.0
2021-04-16 04:44:00,241.74,241.74,241.74,241.74,500.0
2021-04-16 04:43:00,241.74,241.74,241.74,241.74,480.0
2021-04-16 04:38:00,241.78,241.78,241.78,241.78,225.0
2021-04-16 04:36:00,241.69,241.69,241.69,241.69,323.0
2021-04-16 04:33:00,241.81,241.81,241.76,241.76,900.0
2021-04-16 04:31:00,241.93,241.95,241.93,241.95,845.0
2021-04-16 04:30:00,241.74,241.74,241.74,241.74,433.0
2021-04-16 04:28:00,241.71,241.71,241.71,241.71,165.0
2021-04-16 04:24:00,242.0,242.0,242.0,242.0,298.0
2021-04-16 04:23:00,241.98,242.15,241.98,242.15,2743.0
2021-04-16 04:22:00,241.95,242.1,241.95,242.1,3387.0
2021-04-16 04:21:00,242.22,242.22,241.94,242.0,3503.0
2021-04-16 04:20:00,242.22,242.22,242.22,242.22,100.0
2021-04-16 04:19:00,242.43,242.43,242.43,242.43,603.0
2021-04-16 04:15:00,242.1,242.17,242.1,242.17,762.0
2021-04-16 04:14:00,242.17,242.17,242.1,242.1,406.0
2021-04-16 04:13:00,242.35,242.35,242.35,242.35,353.0
2021-04-16 04:11:00,242.35,242.35,242.3,242.3,1073.0
2021-04-16 04:10:00,242.01,242.31,242.0,242.3,2558.0
2021-04-16 04:06:00,242.5,242.51,242.5,242.51,2003.0
2021-04-16 04:05:00,242.43,242.5,242.43,242.5,4998.0
2021-04-16 04:04:00,242.44,242.44,242.43,242.43,1370.0
2021-04-16 04:02:00,241.84,242.0,241.8,242.0,3127.0
2021-04-16 04:01:00,241.41,242.6,241.2,242.0,1946.0
2021-04-15 20:00:00,239.4899,239.51,239.4899,239.51,1026.0
2021-04-15 19:56:00,239.34,239.34,239.34,239.34,238.0
2021-04-15 19:50:00,239.37,239.37,239.37,239.37,242.0
2021-04-15 19:47:00,239.31,239.31,239.25,239.25,509.0
2021-04-15 19:37:00,239.12,239.12,239.12,239.12,200.0
2021-04-15 19:28:00,239.51,239.51,239.51,239.51,958.0
2021-04-15 19:16:00,239.25,239.25,239.25,239.25,521.0
2021-04-15 19:15:00,239.13,239.15,239.13,239.15,640.0
2021-04-15 19:13:00,239.04,239.04,239.04,239.04,140.0
2021-04-15 19:12:00,238.93,238.93,238.93,238.93,142.0
2021-04-15 19:00:00,239.1,239.1,239.09,239.09,1026.0
2021-04-15 18:57:00,239.09,239.09,239.09,239.09,101.0
2021-04-15 18:56:00,239.09,239.09,239.09,239.09,591.0
2021-04-15 18:55:00,238.86,238.86,238.86,238.86,522.0
2021-04-15 18:45:00,239.05,239.05,239.05,239.05,293.0
2021-04-15 18:40:00,239.04,239.04,239.04,239.04,100.0
2021-04-15 18:39:00,239.02,239.04,239.02,239.04,1193.0
2021-04-15 18:38:00,239.01,239.01,239.01,239.01,259.0
2021-04-15 18:32:00,239.05,239.05,239.05,239.05,150.0
2021-04-15 18:30:00,238.8,239.05,238.8,239.05,2147.0
2021-04-15 18:24:00,238.89,238.89,238.8,238.8,970.0
2021-04-15 18:23:00,238.85,238.85,238.85,238.85,152.0
2021-04-15 18:19:00,238.8,238.8,238.8,238.8,186.0
2021-04-15 18:18:00,238.7,238.7,238.7,238.7,204.0
2021-04-15 18:15:00,238.55,238.56,238.55,238.56,974.0
2021-04-15 18:14:00,238.81,238.81,238.56,238.56,1216.0
2021-04-15 18:13:00,238.87,238.87,238.85,238.85,938.0
2021-04-15 18:01:00,239.0,239.01,239.0,239.0,978.0
2021-04-15 17:59:00,239.03,239.03,239.0,239.0,1284.0
2021-04-15 17:47:00,239.02,239.02,239.0,239.0,1030.0
2021-04-15 17:43:00,239.05,239.2,239.05,239.2,3902.0
2021-04-15 17:42:00,239.0,239.0,239.0,239.0,225.0
2021-04-15 17:37:00,238.9,238.9,238.9,238.9,319.0
2021-04-15 17:32:00,238.81,238.81,238.81,238.81,457.0
2021-04-15 17:30:00,239.0,239.0,239.0,239.0,722.0
2021-04-15 17:26:00,239.0,239.0,239.0,239.0,385.0
2021-04-15 17:25:00,239.24,239.33,239.24,239.29,3725.0
2021-04-15 17:24:00,239.25,239.25,239.24,239.24,611.0
2021-04-15 17:22:00,239.19,239.19,239.19,239.19,218.0
2021-04-15 17:21:00,239.0,239.0,239.0,239.0,238.0
2021-04-15 17:20:00,239.0,239.0,239.0,239.0,368.0
2021-04-15 17:15:00,238.8,238.8,238.8,238.8,510.0
2021-04-15 17:12:00,239.0,239.0,239.0,239.0,561.0
2021-04-15 17:04:00,239.0,239.0,239.0,239.0,101.0
2021-04-15 17:01:00,239.09,239.09,239.09,239.09,788.0
2021-04-15 16:57:00,239.09,239.09,239.0899,239.09,1962.0
2021-04-15 16:53:00,239.27,239.27,239.27,239.27,320.0
2021-04-15 16:52:00,239.1401,239.1401,239.1401,239.1401,559.0
2021-04-15 16:50:00,239.15,239.15,239.15,239.15,990.0
2021-04-15 16:43:00,239.18,239.18,239.18,239.18,211.0
2021-04-15 16:35:00,239.3,239.3,239.27,239.27,1795.0
2021-04-15 16:33:00,239.3,239.3,239.3,239.3,1080.0
2021-04-15 16:32:00,239.3,239.3,239.3,239.3,287.0
2021-04-15 16:30:00,239.3,239.35,239.3,239.35,2155.0
2021-04-15 16:29:00,239.26,239.3,239.26,239.3,7016.0
2021-04-15 16:23:00,239.27,239.27,239.27,239.27,321.0
2021-04-15 16:18:00,239.24,239.24,239.22,239.22,5131.0
2021-04-15 16:17:00,239.42,239.42,239.42,239.42,999.0
2021-04-15 16:16:00,239.35,239.42,239.35,239.42,678.0
2021-04-15 16:15:00,239.17,239.17,239.1,239.1,2719.0
2021-04-15 16:14:00,239.22,239.22,239.22,239.22,218.0
2021-04-15 16:10:00,239.34,239.35,239.34,239.35,639.0
2021-04-15 16:07:00,239.21,239.21,239.21,239.21,216.0
2021-04-15 16:05:00,239.11,239.11,239.11,239.11,598.0
2021-04-15 16:02:00,239.09,239.39,239.09,239.3,16447.0
2021-04-15 16:01:00,239.09,239.09,239.09,239.09,15594.0
2021-04-15 16:00:00,239.06,239.18,238.86,239.09,120198.0
2021-04-15 15:59:00,239.08,239.13,238.98,239.06,105356.0
2021-04-15 15:58:00,238.995,239.14,238.995,239.08,91102.0
2021-04-15 15:57:00,239.035,239.09,238.96,239.0,81700.0
2021-04-15 15:56:00,239.08,239.115,239.0,239.035,83805.0
2021-04-15 15:55:00,239.22,239.22,239.05,239.08,62002.0
2021-04-15 15:54:00,239.255,239.255,239.15,239.225,63428.0
2021-04-15 15:53:00,239.18,239.24,239.15,239.235,42401.0
2021-04-15 15:52:00,239.2,239.28,239.18,239.18,40301.0
2021-04-15 15:51:00,239.28,239.3,239.15,239.19,52909.0
2021-04-15 15:50:00,239.18,239.32,239.15,239.215,29472.0
2021-04-15 15:49:00,239.515,239.52,239.105,239.185,103320.0
2021-04-15 15:48:00,239.47,239.52,239.45,239.51,29543.0
2021-04-15 15:47:00,239.43,239.49,239.27,239.49,36822.0
2021-04-15 15:46:00,239.385,239.47,239.35,239.43,59068.0
2021-04-15 15:45:00,239.335,239.39,239.25,239.385,36631.0
2021-04-15 15:44:00,239.33,239.38,239.27,239.3313,22318.0
2021-04-15 15:43:00,239.25,239.35,239.25,239.32,27399.0
2021-04-15 15:42:00,239.33,239.35,239.19,239.25,38295.0
2021-04-15 15:41:00,239.34,239.35,239.31,239.335,22194.0
2021-04-15 15:40:00,239.3216,239.4,239.31,239.3474,23179.0
2021-04-15 15:39:00,239.39,239.401,239.31,239.325,31830.0
2021-04-15 15:38:00,239.3892,239.41,239.37,239.38,20276.0
2021-04-15 15:37:00,239.32,239.42,239.3,239.39,24210.0
2021-04-15 15:36:00,239.24,239.4,239.24,239.32,31882.0
2021-04-15 15:35:00,239.045,239.26,239.01,239.23,27802.0
2021-04-15 15:34:00,239.09,239.098,238.98,239.05,35082.0
2021-04-15 15:33:00,239.07,239.17,239.05,239.1,30829.0
2021-04-15 15:32:00,239.0599,239.08,239.01,239.0401,23458.0
2021-04-15 15:31:00,239.04,239.164,239.04,239.075,21766.0
2021-04-15 15:30:00,239.13,239.13,238.99,239.04,26105.0
2021-04-15 15:29:00,239.25,239.265,239.12,239.14,20504.0
2021-04-15 15:28:00,239.36,239.36,239.2,239.24,20905.0
2021-04-15 15:27:00,239.44,239.47,239.35,239.37,23737.0
2021-04-15 15:26:00,239.43,239.47,239.42,239.435,17632.0
2021-04-15 15:25:00,239.385,239.46,239.37,239.4,25167.0
2021-04-15 15:24:00,239.34,239.39,239.31,239.37,25809.0
2021-04-15 15:23:00,239.33,239.36,239.25,239.34,24361.0
2021-04-15 15:22:00,239.33,239.35,239.2978,239.32,18559.0
2021-04-15 15:21:00,239.4,239.44,239.31,239.34,21081.0
2021-04-15 15:20:00,239.41,239.44,239.33,239.39,15320.0
2021-04-15 15:19:00,239.41,239.42,239.34,239.41,24463.0
2021-04-15 15:18:00,239.34,239.47,239.295,239.41,21738.0
2021-04-15 15:17:00,239.33,239.34,239.26,239.34,11363.0
2021-04-15 15:16:00,239.31,239.38,239.31,239.32,14012.0
2021-04-15 15:15:00,239.14,239.308,239.11,239.29,15658.0
2021-04-15 15:14:00,239.3,239.3,239.13,239.14,13522.0
2021-04-15 15:13:00,239.1,239.31,239.1,239.31,32633.0
2021-04-15 15:12:00,239.175,239.19,239.1,239.115,22509.0
2021-04-15 15:11:00,239.51,239.53,239.18,239.19,24416.0
2021-04-15 15:10:00,239.485,239.52,239.485,239.505,12548.0
2021-04-15 15:09:00,239.57,239.59,239.47,239.4916,19371.0
2021-04-15 15:08:00,239.5,239.61,239.44,239.57,25252.0
2021-04-15 15:07:00,239.49,239.53,239.49,239.505,13948.0
2021-04-15 15:06:00,239.53,239.53,239.47,239.49,13678.0
2021-04-15 15:05:00,239.5,239.5,239.4149,239.49,18606.0
2021-04-15 15:04:00,239.3592,239.5,239.35,239.495,22359.0
2021-04-15 15:03:00,239.2,239.37,239.13,239.37,24581.0
2021-04-15 15:02:00,239.26,239.26,239.17,239.18,12169.0
2021-04-15 15:01:00,239.32,239.37,239.24,239.261,16957.0
2021-04-15 15:00:00,239.3,239.36,239.29,239.34,17752.0
2021-04-15 14:59:00,239.405,239.42,239.3,239.3099,15762.0
2021-04-15 14:58:00,239.3,239.43,239.3,239.39,26197.0
2021-04-15 14:57:00,239.16,239.3,239.1501,239.3,26475.0
2021-04-15 14:56:00,239.12,239.19,239.11,239.15,19556.0
2021-04-15 14:55:00,239.1571,239.21,239.1,239.11,17712.0
2021-04-15 14:54:00,239.14,239.2095,239.11,239.15,13523.0
2021-04-15 14:53:00,239.16,239.17,239.1,239.14,16281.0
2021-04-15 14:52:00,239.09,239.1897,239.04,239.1897,14578.0
2021-04-15 14:51:00,239.155,239.21,239.1,239.1099,13326.0
2021-04-15 14:50:00,239.11,239.1699,238.99,239.15,30177.0
2021-04-15 14:49:00,239.1,239.11,239.0,239.0901,25302.0
2021-04-15 14:48:00,239.14,239.14,239.03,239.12,17959.0
2021-04-15 14:47:00,239.14,239.15,239.07,239.13,22844.0
2021-04-15 14:46:00,239.22,239.24,239.11,239.14,19075.0
2021-04-15 14:45:00,239.12,239.22,239.11,239.21,16250.0
2021-04-15 14:44:00,239.21,239.235,239.13,239.1301,17173.0
2021-04-15 14:43:00,239.265,239.2801,239.18,239.205,11472.0
2021-04-15 14:42:00,239.325,239.38,239.24,239.265,14012.0
2021-04-15 14:41:00,239.41,239.41,239.33,239.33,16456.0
2021-04-15 14:40:00,239.57,239.661,239.41,239.43,33227.0
2021-04-15 14:39:00,239.55,239.59,239.5,239.58,43996.0
2021-04-15 14:38:00,239.59,239.59,239.56,239.565,10966.0
2021-04-15 14:37:00,239.4899,239.6,239.4,239.6,17243.0
2021-04-15 14:36:00,239.66,239.69,239.485,239.5,14090.0
2021-04-15 14:35:00,239.75,239.76,239.64,239.66,21532.0
2021-04-15 14:34:00,239.74,239.91,239.74,239.78,33749.0
2021-04-15 14:33:00,239.6,239.7698,239.59,239.74,27818.0
2021-04-15 14:32:00,239.65,239.66,239.54,239.6,17744.0
2021-04-15 14:31:00,239.65,239.68,239.56,239.66,17956.0
2021-04-15 14:30:00,239.665,239.67,239.57,239.64,19039.0
2021-04-15 14:29:00,239.68,239.7,239.66,239.675,18846.0
2021-04-15 14:28:00,239.62,239.68,239.62,239.68,15725.0
2021-04-15 14:27:00,239.37,239.62,239.37,239.62,17762.0
2021-04-15 14:26:00,239.4,239.4053,239.34,239.39,17406.0
2021-04-15 14:25:00,239.4157,239.46,239.39,239.39,12821.0
2021-04-15 14:24:00,239.34,239.42,239.3,239.415,16202.0
2021-04-15 14:23:00,239.44,239.5,239.33,239.34,14850.0
2021-04-15 14:22:00,239.345,239.43,239.3,239.4262,14217.0
2021-04-15 14:21:00,239.42,239.44,239.33,239.41,26457.0
2021-04-15 14:20:00,239.45,239.47,239.4,239.44,11786.0
2021-04-15 14:19:00,239.44,239.57,239.44,239.47,18440.0
2021-04-15 14:18:00,239.44,239.47,239.42,239.45,5897.0
2021-04-15 14:17:00,239.42,239.48,239.38,239.43,10780.0
2021-04-15 14:16:00,239.34,239.44,239.31,239.44,11844.0
2021-04-15 14:15:00,239.3,239.37,239.3,239.36,10786.0
2021-04-15 14:14:00,239.5,239.52,239.29,239.29,9195.0
2021-04-15 14:13:00,239.5,239.54,239.45,239.5,12968.0
2021-04-15 14:12:00,239.53,239.6,239.45,239.48,12279.0
2021-04-15 14:11:00,239.52,239.63,239.52,239.55,16322.0
2021-04-15 14:10:00,239.5,239.6,239.49,239.53,14401.0
2021-04-15 14:09:00,239.63,239.64,239.45,239.51,34528.0
2021-04-15 14:08:00,239.565,239.65,239.565,239.64,18795.0
2021-04-15 14:07:00,239.43,239.55,239.43,239.545,16901.0
2021-04-15 14:06:00,239.57,239.61,239.4584,239.465,18968.0
2021-04-15 14:05:00,239.56,239.6,239.545,239.56,18947.0
2021-04-15 14:04:00,239.49,239.55,239.46,239.55,13353.0
2021-04-15 14:03:00,239.51,239.58,239.43,239.49,9860.0
2021-04-15 14:02:00,239.39,239.515,239.39,239.515,15150.0
2021-04-15 14:01:00,239.39,239.435,239.32,239.37,24324.0
2021-04-15 14:00:00,239.48,239.56,239.37,239.37,26529.0
2021-04-15 13:59:00,239.45,239.475,239.36,239.475,13914.0
2021-04-15 13:58:00,239.3946,239.44,239.38,239.44,11590.0
2021-04-15 13:57:00,239.39,239.44,239.37,239.39,14975.0
2021-04-15 13:56:00,239.31,239.39,239.25,239.38,27121.0
2021-04-15 13:55:00,239.33,239.36,239.28,239.33,11723.0
2021-04-15 13:54:00,239.33,239.4,239.31,239.33,21612.0
2021-04-15 13:53:00,239.22,239.33,239.22,239.31,16203.0
2021-04-15 13:52:00,239.2,239.28,239.19,239.25,11955.0
2021-04-15 13:51:00,239.1,239.21,239.075,239.21,13083.0
2021-04-15 13:50:00,239.15,239.17,239.07,239.1,14185.0
2021-04-15 13:49:00,239.21,239.215,239.125,239.125,13555.0
2021-04-15 13:48:00,239.11,239.19,239.08,239.19,19596.0
2021-04-15 13:47:00,239.06,239.11,239.05,239.1002,13021.0
2021-04-15 13:46:00,239.11,239.12,239.0,239.05,12756.0
2021-04-15 13:45:00,239.0882,239.13,239.015,239.117,16355.0
2021-04-15 13:44:00,239.17,239.18,239.09,239.1,14221.0
2021-04-15 13:43:00,239.23,239.25,239.165,239.18,15165.0
2021-04-15 13:42:00,239.2754,239.345,239.26,239.29,16497.0
2021-04-15 13:41:00,239.16,239.275,239.15,239.275,17289.0
2021-04-15 13:40:00,239.09,239.16,239.07,239.15,15687.0
2021-04-15 13:39:00,239.17,239.19,239.0026,239.09,14006.0
2021-04-15 13:38:00,239.3,239.39,239.14,239.14,18388.0
2021-04-15 13:37:00,239.2618,239.31,239.045,239.3,24751.0
2021-04-15 13:36:00,239.2,239.26,239.19,239.26,8022.0
2021-04-15 13:35:00,239.18,239.24,239.14,239.2,9928.0
2021-04-15 13:34:00,239.11,239.2,239.1,239.2,9401.0
2021-04-15 13:33:00,239.11,239.183,239.09,239.12,16995.0
2021-04-15 13:32:00,239.2,239.23,239.0827,239.1,35913.0
2021-04-15 13:31:00,239.05,239.21,239.05,239.18,13521.0
2021-04-15 13:30:00,238.97,239.0477,238.91,239.04,15946.0
2021-04-15 13:29:00,238.98,238.9801,238.86,238.97,16860.0
2021-04-15 13:28:00,238.97,239.0762,238.97,238.99,25871.0
2021-04-15 13:27:00,239.13,239.13,238.9,238.98,15376.0
2021-04-15 13:26:00,239.14,239.22,239.11,239.13,11816.0
2021-04-15 13:25:00,239.18,239.21,239.14,239.15,16100.0
2021-04-15 13:24:00,238.91,239.183,238.89,239.183,17588.0
2021-04-15 13:23:00,238.98,239.08,238.85,238.92,33784.0
2021-04-15 13:22:00,239.1,239.11,238.93,238.975,25837.0
2021-04-15 13:21:00,239.29,239.29,239.085,239.085,12029.0
2021-04-15 13:20:00,239.16,239.335,239.16,239.3,11533.0
2021-04-15 13:19:00,239.21,239.24,239.16,239.18,18908.0
2021-04-15 13:18:00,239.44,239.457,239.13,239.18,35391.0
2021-04-15 13:17:00,239.39,239.46,239.363,239.45,21269.0
2021-04-15 13:16:00,239.3,239.38,239.22,239.38,12645.0
2021-04-15 13:15:00,239.31,239.31,239.17,239.2901,17222.0
2021-04-15 13:14:00,239.2835,239.4,239.2835,239.32,17064.0
2021-04-15 13:13:00,239.32,239.35,239.2,239.26,10436.0
2021-04-15 13:12:00,239.255,239.35,239.2282,239.33,22716.0
2021-04-15 13:11:00,239.36,239.36,239.22,239.24,17615.0
2021-04-15 13:10:00,239.52,239.56,239.28,239.3738,20592.0
2021-04-15 13:09:00,239.51,239.55,239.45,239.5,17192.0
2021-04-15 13:08:00,239.72,239.72,239.4803,239.49,23640.0
2021-04-15 13:07:00,239.765,239.77,239.7,239.71,24136.0
2021-04-15 13:06:00,239.78,239.79,239.74,239.7698,7847.0
2021-04-15 13:05:00,239.84,239.86,239.78,239.8,12489.0
2021-04-15 13:04:00,239.875,239.925,239.84,239.84,8694.0
2021-04-15 13:03:00,239.92,239.95,239.85,239.86,11922.0
2021-04-15 13:02:00,239.93,239.97,239.89,239.94,13388.0
2021-04-15 13:01:00,239.75,239.94,239.74,239.94,14076.0
2021-04-15 13:00:00,239.73,239.75,239.685,239.745,14319.0
2021-04-15 12:59:00,239.675,239.75,239.65,239.74,16586.0
2021-04-15 12:58:00,239.76,239.77,239.65,239.66,11182.0
2021-04-15 12:57:00,239.77,239.8,239.69,239.755,10860.0
2021-04-15 12:56:00,239.735,239.83,239.7,239.75,12955.0
2021-04-15 12:55:00,239.69,239.78,239.67,239.74,9841.0
2021-04-15 12:54:00,239.75,239.78,239.71,239.71,11383.0
2021-04-15 12:53:00,239.8,239.81,239.73,239.75,12251.0
2021-04-15 12:52:00,239.785,239.855,239.765,239.8,17539.0
2021-04-15 12:51:00,239.74,239.8,239.6101,239.786,32030.0
2021-04-15 12:50:00,239.79,239.81,239.735,239.745,16961.0
2021-04-15 12:49:00,239.9,239.9,239.77,239.8,16724.0
2021-04-15 12:48:00,239.96,239.99,239.89,239.89,11968.0
2021-04-15 12:47:00,239.97,240.02,239.9085,239.93,16555.0
2021-04-15 12:46:00,240.01,240.03,239.88,239.95,12334.0
2021-04-15 12:45:00,239.98,240.04,239.9651,239.9801,11675.0
2021-04-15 12:44:00,239.99,240.03,239.91,239.97,17861.0
2021-04-15 12:43:00,239.95,240.03,239.95,240.0,16870.0
2021-04-15 12:42:00,240.02,240.02,239.93,239.93,19401.0
2021-04-15 12:41:00,239.99,240.1,239.96,240.005,32925.0
2021-04-15 12:40:00,239.965,240.01,239.91,239.99,19010.0
2021-04-15 12:39:00,239.95,240.05,239.895,239.97,20084.0
2021-04-15 12:38:00,239.99,240.0071,239.92,239.945,13233.0
2021-04-15 12:37:00,239.88,240.017,239.85,240.017,49830.0
2021-04-15 12:36:00,239.85,239.894,239.81,239.82,11071.0
2021-04-15 12:35:00,239.905,239.95,239.83,239.84,47058.0
2021-04-15 12:34:00,239.725,239.93,239.71,239.91,39179.0
2021-04-15 12:33:00,239.53,239.71,239.53,239.71,19192.0
2021-04-15 12:32:00,239.58,239.6,239.45,239.5,17769.0
2021-04-15 12:31:00,239.47,239.61,239.47,239.52,18783.0
2021-04-15 12:30:00,239.54,239.54,239.44,239.46,10183.0
2021-04-15 12:29:00,239.535,239.5799,239.53,239.54,15306.0
2021-04-15 12:28:00,239.48,239.535,239.39,239.535,14618.0
2021-04-15 12:27:00,239.43,239.48,239.37,239.47,8167.0
2021-04-15 12:26:00,239.41,239.52,239.4,239.44,14267.0
2021-04-15 12:25:00,239.46,239.47,239.405,239.405,107114.0
2021-04-15 12:24:00,239.37,239.45,239.345,239.45,10138.0
2021-04-15 12:23:00,239.31,239.405,239.31,239.35,8430.0
2021-04-15 12:22:00,239.25,239.32,239.2,239.29,8731.0
2021-04-15 12:21:00,239.395,239.395,239.2,239.2,13397.0
2021-04-15 12:20:00,239.39,239.41,239.33,239.395,12877.0
2021-04-15 12:19:00,239.21,239.41,239.2,239.395,11956.0
2021-04-15 12:18:00,239.38,239.4,239.15,239.2,19814.0
2021-04-15 12:17:00,239.36,239.4408,239.33,239.37,7208.0
2021-04-15 12:16:00,239.27,239.365,239.27,239.34,15663.0
2021-04-15 12:15:00,239.32,239.34,239.2463,239.27,14653.0
2021-04-15 12:14:00,239.29,239.35,239.26,239.32,13574.0
2021-04-15 12:13:00,239.34,239.34,239.22,239.25,19383.0
2021-04-15 12:12:00,239.45,239.51,239.3,239.339,20866.0
2021-04-15 12:11:00,239.47,239.48,239.42,239.47,7581.0
2021-04-15 12:10:00,239.49,239.5667,239.46,239.47,19327.0
2021-04-15 12:09:00,239.5,239.56,239.48,239.52,18075.0
2021-04-15 12:08:00,239.55,239.6,239.45,239.53,15442.0
2021-04-15 12:07:00,239.48,239.565,239.47,239.56,10939.0
2021-04-15 12:06:00,239.36,239.5219,239.35,239.452,14384.0
2021-04-15 12:05:00,239.27,239.33,239.22,239.33,9751.0
2021-04-15 12:04:00,239.13,239.26,239.12,239.26,8550.0
2021-04-15 12:03:00,239.19,239.2,239.06,239.1,16270.0
2021-04-15 12:02:00,239.28,239.28,239.1695,239.18,13003.0
2021-04-15 12:01:00,239.27,239.27,239.11,239.18,9094.0
2021-04-15 12:00:00,238.945,239.22,238.93,239.22,15584.0
2021-04-15 11:59:00,239.025,239.09,238.9,238.97,26908.0
2021-04-15 11:58:00,239.37,239.4,238.73,239.026,45540.0
2021-04-15 11:57:00,239.41,239.4916,239.33,239.365,32647.0
2021-04-15 11:56:00,239.43,239.51,239.34,239.39,19990.0
2021-04-15 11:55:00,239.362,239.48,239.35,239.43,14543.0
2021-04-15 11:54:00,239.26,239.36,239.26,239.36,16419.0
2021-04-15 11:53:00,239.29,239.3,238.93,239.2508,21145.0
2021-04-15 11:52:00,239.19,239.3,239.17,239.28,22057.0
2021-04-15 11:51:00,239.11,239.2,239.1,239.175,10287.0
2021-04-15 11:50:00,239.04,239.14,239.01,239.14,14240.0
2021-04-15 11:49:00,238.965,239.1,238.965,239.05,10496.0
2021-04-15 11:48:00,238.95,239.0994,238.92,238.98,12583.0
2021-04-15 11:47:00,239.07,239.11,238.93,238.93,10303.0
2021-04-15 11:46:00,239.01,239.19,239.0,239.11,15288.0
2021-04-15 11:45:00,238.91,239.01,238.91,239.0,14827.0
2021-04-15 11:44:00,238.84,238.92,238.74,238.92,20257.0
2021-04-15 11:43:00,238.66,238.8328,238.64,238.8328,20913.0
2021-04-15 11:42:00,238.73,238.73,238.5844,238.6462,14173.0
2021-04-15 11:41:00,238.87,238.89,238.74,238.74,19770.0
2021-04-15 11:40:00,238.765,238.908,238.75,238.855,19486.0
2021-04-15 11:39:00,239.02,239.02,238.71,238.74,27495.0
2021-04-15 11:38:00,238.96,239.16,238.95,239.05,18436.0
2021-04-15 11:37:00,238.8,238.9817,238.68,238.975,26894.0
2021-04-15 11:36:00,238.89,238.9116,238.8234,238.8234,15987.0
2021-04-15 11:35:00,238.8264,238.98,238.8264,238.89,15837.0
2021-04-15 11:34:00,239.03,239.03,238.75,238.84,20881.0
2021-04-15 11:33:00,239.2,239.2,239.01,239.02,17913.0
2021-04-15 11:32:00,239.035,239.2,239.025,239.2,21925.0
2021-04-15 11:31:00,238.91,239.07,238.86,239.03,19867.0
2021-04-15 11:30:00,239.0376,239.05,238.88,238.92,25656.0
2021-04-15 11:29:00,239.17,239.175,239.02,239.02,27290.0
2021-04-15 11:28:00,239.3101,239.3101,239.16,239.1737,15576.0
2021-04-15 11:27:00,239.25,239.4299,239.21,239.39,20588.0
2021-04-15 11:26:00,239.41,239.42,239.235,239.235,10427.0
2021-04-15 11:25:00,239.58,239.61,239.4,239.43,16233.0
2021-04-15 11:24:00,239.47,239.5899,239.46,239.57,15326.0
2021-04-15 11:23:00,239.46,239.57,239.45,239.49,21081.0
2021-04-15 11:22:00,239.33,239.46,239.33,239.46,29700.0
2021-04-15 11:21:00,239.41,239.44,239.29,239.33,16049.0
2021-04-15 11:20:00,239.37,239.5,239.36,239.41,20102.0
