,date,Open,High,Low,Close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
2318,2011-12-14,5.66,5.66,5.66,5.66,4.77877063323,0.0,0.0,1.0
2319,2011-12-13,5.75,5.75,5.75,5.75,4.8547581521300005,0.0,0.0,1.0
2320,2011-12-12,5.81,5.81,5.81,5.81,4.90541649806,0.0,0.0,1.0
2321,2011-12-09,5.88,5.88,5.88,5.88,4.96451790166,0.0,0.0,1.0
2322,2011-12-08,5.79,5.79,5.79,5.79,4.88853038275,0.0,0.0,1.0
2323,2011-12-07,5.89,5.89,5.89,5.89,4.97296095931,0.0,0.0,1.0
2324,2011-12-06,5.89,5.89,5.89,5.89,4.97296095931,0.0,0.0,1.0
2325,2011-12-05,5.9,5.9,5.9,5.9,4.98140401697,0.0,0.0,1.0
2326,2011-12-02,5.84,5.84,5.84,5.84,4.93074567103,0.0,0.0,1.0
2327,2011-12-01,5.86,5.86,5.86,5.86,4.94763178634,0.0,0.0,1.0
2328,2011-11-30,5.82,5.82,5.82,5.82,4.913859555719999,0.0,0.0,1.0
2329,2011-11-29,5.61,5.61,5.61,5.61,4.73655534495,0.0,0.0,1.0
2330,2011-11-28,5.64,5.64,5.64,5.64,4.7618845179100004,0.0,0.0,1.0
2331,2011-11-25,5.46,5.46,5.46,5.46,4.60990948011,0.0,0.0,1.0
2332,2011-11-23,5.49,5.49,5.49,5.49,4.63523865308,0.0,0.0,1.0
2333,2011-11-22,5.62,5.62,5.62,5.62,4.7449984026,0.0,0.0,1.0
2334,2011-11-21,5.61,5.61,5.61,5.61,4.73655534495,0.0,0.0,1.0
2335,2011-11-18,5.71,5.71,5.71,5.71,4.820985921509999,0.0,0.0,1.0
2336,2011-11-17,5.76,5.76,5.76,5.76,4.863201209780001,0.0,0.0,1.0
2337,2011-11-16,5.89,5.89,5.89,5.89,4.97296095931,0.0,0.0,1.0
2338,2011-11-15,6.0,6.0,6.0,6.0,5.065834593530001,0.0,0.0,1.0
2339,2011-11-14,5.94,5.94,5.94,5.94,5.01517624759,0.0,0.0,1.0
2340,2011-11-11,5.97,5.97,5.97,5.97,5.04050542056,0.0,0.0,1.0
2341,2011-11-10,5.86,5.86,5.86,5.86,4.94763178634,0.0,0.0,1.0
2342,2011-11-09,5.86,5.86,5.86,5.86,4.94763178634,0.0,0.0,1.0
2343,2011-11-08,6.07,6.07,6.07,6.07,5.12493599712,0.0,0.0,1.0
2344,2011-11-07,6.0,6.0,6.0,6.0,5.065834593530001,0.0,0.0,1.0
2345,2011-11-04,5.96,5.96,5.96,5.96,5.0320623629000005,0.0,0.0,1.0
2346,2011-11-03,5.99,5.99,5.99,5.99,5.05739153587,0.0,0.0,1.0
2347,2011-11-02,5.87,5.87,5.87,5.87,4.956074844,0.0,0.0,1.0
2348,2011-11-01,5.82,5.82,5.82,5.82,4.913859555719999,0.0,0.0,1.0
2349,2011-10-31,5.97,5.97,5.97,5.97,5.04050542056,0.0,0.0,1.0
2350,2011-10-28,6.08,6.08,6.08,6.08,5.13337905477,0.0,0.0,1.0
2351,2011-10-27,6.07,6.07,6.07,6.07,5.12493599712,0.0,0.0,1.0
2352,2011-10-26,5.91,5.91,5.91,5.91,4.989847074619999,0.0,0.0,1.0
2353,2011-10-25,5.91,5.91,5.91,5.91,4.989847074619999,0.0,0.0,1.0
2354,2011-10-24,6.03,6.03,6.03,6.03,5.09116376649,0.0,0.0,1.0
2355,2011-10-21,5.91,5.91,5.91,5.91,4.989847074619999,0.0,0.0,1.0
2356,2011-10-20,5.83,5.83,5.83,5.83,4.92230261338,0.0,0.0,1.0
2357,2011-10-19,5.86,5.86,5.86,5.86,4.94763178634,0.0,0.0,1.0
2358,2011-10-18,5.98,5.98,5.98,5.98,5.04894847821,0.0,0.0,1.0
2359,2011-10-17,5.9,5.9,5.9,5.9,4.98140401697,0.0,0.0,1.0
2360,2011-10-14,5.99,5.99,5.99,5.99,5.05739153587,0.0,0.0,1.0
2361,2011-10-13,5.88,5.88,5.88,5.88,4.96451790166,0.0,0.0,1.0
2362,2011-10-12,5.83,5.83,5.83,5.83,4.92230261338,0.0,0.0,1.0
2363,2011-10-11,5.8,5.8,5.8,5.8,4.89697344041,0.0,0.0,1.0
2364,2011-10-10,5.76,5.76,5.76,5.76,4.863201209780001,0.0,0.0,1.0
2365,2011-10-07,5.57,5.57,5.57,5.57,4.70278311432,0.0,0.0,1.0
2366,2011-10-06,5.61,5.61,5.61,5.61,4.73655534495,0.0,0.0,1.0
2367,2011-10-05,5.52,5.52,5.52,5.52,4.66056782604,0.0,0.0,1.0
2368,2011-10-04,5.38,5.38,5.38,5.38,4.54236501886,0.0,0.0,1.0
2369,2011-10-03,5.27,5.27,5.27,5.27,4.44949138465,0.0,0.0,1.0
2370,2011-09-30,5.4,5.4,5.4,5.4,4.55925113417,0.0,0.0063,1.0
2371,2011-09-29,5.56,5.56,5.56,5.56,4.6888697086699995,0.0,0.0,1.0
2372,2011-09-28,5.61,5.61,5.61,5.61,4.73103580318,0.0,0.0,1.0
2373,2011-09-27,5.7,5.7,5.7,5.7,4.80693477328,0.0,0.0,1.0
2374,2011-09-26,5.65,5.65,5.65,5.65,4.76476867878,0.0,0.0,1.0
2375,2011-09-23,5.58,5.58,5.58,5.58,4.70573614647,0.0,0.0,1.0
2376,2011-09-22,5.52,5.52,5.52,5.52,4.65513683307,0.0,0.0,1.0
2377,2011-09-21,5.71,5.71,5.71,5.71,4.8153679921800006,0.0,0.0,1.0
2378,2011-09-20,5.81,5.81,5.81,5.81,4.89970018119,0.0,0.0,1.0
2379,2011-09-19,5.84,5.84,5.84,5.84,4.924999837890001,0.0,0.0,1.0
2380,2011-09-16,5.83,5.83,5.83,5.83,4.91656661899,0.0,0.0,1.0
2381,2011-09-15,5.78,5.78,5.78,5.78,4.87440052448,0.0,0.0,1.0
2382,2011-09-14,5.7,5.7,5.7,5.7,4.80693477328,0.0,0.0,1.0
2383,2011-09-13,5.62,5.62,5.62,5.62,4.73946902208,0.0,0.0,1.0
2384,2011-09-12,5.55,5.55,5.55,5.55,4.68043648977,0.0,0.0,1.0
2385,2011-09-09,5.48,5.48,5.48,5.48,4.62140395747,0.0,0.0,1.0
2386,2011-09-08,5.6,5.6,5.6,5.6,4.722602584280001,0.0,0.0,1.0
2387,2011-09-07,5.63,5.63,5.63,5.63,4.74790224098,0.0,0.0,1.0
2388,2011-09-06,5.48,5.48,5.48,5.48,4.62140395747,0.0,0.0,1.0
2389,2011-09-02,5.48,5.48,5.48,5.48,4.62140395747,0.0,0.0,1.0
2390,2011-09-01,5.61,5.61,5.61,5.61,4.73103580318,0.0,0.0,1.0
2391,2011-08-31,5.67,5.67,5.67,5.67,4.78163511658,0.0,0.0,1.0
2392,2011-08-30,5.66,5.66,5.66,5.66,4.77320189768,0.0,0.0,1.0
2393,2011-08-29,5.63,5.63,5.63,5.63,4.74790224098,0.0,0.0,1.0
2394,2011-08-26,5.47,5.47,5.47,5.47,4.61297073857,0.0,0.0,1.0
2395,2011-08-25,5.34,5.34,5.34,5.34,4.50333889286,0.0,0.0,1.0
2396,2011-08-24,5.43,5.43,5.43,5.43,4.57923786297,0.0,0.0,1.0
2397,2011-08-23,5.39,5.39,5.39,5.39,4.54550498737,0.0,0.0,1.0
2398,2011-08-22,5.18,5.18,5.18,5.18,4.36840739045,0.0,0.0,1.0
2399,2011-08-19,5.16,5.16,5.16,5.16,4.35154095265,0.0,0.0,1.0
2400,2011-08-18,5.25,5.25,5.25,5.25,4.42743992276,0.0,0.0,1.0
2401,2011-08-17,5.52,5.52,5.52,5.52,4.65513683307,0.0,0.0,1.0
2402,2011-08-16,5.55,5.55,5.55,5.55,4.68043648977,0.0,0.0,1.0
2403,2011-08-15,5.59,5.59,5.59,5.59,4.71416936538,0.0,0.0,1.0
2404,2011-08-12,5.51,5.51,5.51,5.51,4.64670361417,0.0,0.0,1.0
2405,2011-08-11,5.47,5.47,5.47,5.47,4.61297073857,0.0,0.0,1.0
2406,2011-08-10,5.24,5.24,5.24,5.24,4.41900670386,0.0,0.0,1.0
2407,2011-08-09,5.46,5.46,5.46,5.46,4.604537519669999,0.0,0.0,1.0
2408,2011-08-08,5.21,5.21,5.21,5.21,4.3937070471599995,0.0,0.0,1.0
2409,2011-08-05,5.54,5.54,5.54,5.54,4.6720032708699994,0.0,0.0,1.0
2410,2011-08-04,5.57,5.57,5.57,5.57,4.69730292757,0.0,0.0,1.0
2411,2011-08-03,5.84,5.84,5.84,5.84,4.924999837890001,0.0,0.0,1.0
2412,2011-08-02,5.79,5.79,5.79,5.79,4.882833743380001,0.0,0.0,1.0
2413,2011-08-01,5.94,5.94,5.94,5.94,5.00933202689,0.0,0.0,1.0
2414,2011-07-29,5.97,5.97,5.97,5.97,5.034631683590001,0.0,0.0,1.0
2415,2011-07-28,5.99,5.99,5.99,5.99,5.05149812139,0.0,0.0,1.0
2416,2011-07-27,5.98,5.98,5.98,5.98,5.04306490249,0.0,0.0,1.0
2417,2011-07-26,6.14,6.14,6.14,6.14,5.1779964049,0.0,0.0,1.0
2418,2011-07-25,6.13,6.13,6.13,6.13,5.169563186,0.0,0.0,1.0
2419,2011-07-22,6.14,6.14,6.14,6.14,5.1779964049,0.0,0.0,1.0
2420,2011-07-21,6.07,6.07,6.07,6.07,5.1189638726,0.0,0.0,1.0
2421,2011-07-20,6.03,6.03,6.03,6.03,5.085230997,0.0,0.0,1.0
2422,2011-07-19,6.06,6.06,6.06,6.06,5.1105306537,0.0,0.0,1.0
2423,2011-07-18,5.92,5.92,5.92,5.92,4.99246558909,0.0,0.0,1.0
2424,2011-07-15,5.95,5.95,5.95,5.95,5.01776524579,0.0,0.0,1.0
2425,2011-07-14,5.88,5.88,5.88,5.88,4.958732713490001,0.0,0.0,1.0
2426,2011-07-13,5.94,5.94,5.94,5.94,5.00933202689,0.0,0.0,1.0
2427,2011-07-12,5.92,5.92,5.92,5.92,4.99246558909,0.0,0.0,1.0
2428,2011-07-11,5.97,5.97,5.97,5.97,5.034631683590001,0.0,0.0,1.0
2429,2011-07-08,6.08,6.08,6.08,6.08,5.1273970915,0.0,0.0,1.0
2430,2011-07-07,6.1,6.1,6.1,6.1,5.1442635293,0.0,0.0,1.0
2431,2011-07-06,6.01,6.01,6.01,6.01,5.0683645592,0.0,0.0,1.0
2432,2011-07-05,5.99,5.99,5.99,5.99,5.05149812139,0.0,0.0,1.0
2433,2011-07-01,5.97,5.97,5.97,5.97,5.034631683590001,0.0,0.0,1.0
2434,2011-06-30,5.88,5.88,5.88,5.88,4.958732713490001,0.0,0.0069,1.0
2435,2011-06-29,5.81,5.81,5.81,5.81,4.89395727214,0.0,0.0,1.0
2436,2011-06-28,5.78,5.78,5.78,5.78,4.86868726902,0.0,0.0,1.0
2437,2011-06-27,5.7,5.7,5.7,5.7,4.80130059401,0.0,0.0,1.0
2438,2011-06-24,5.61,5.61,5.61,5.61,4.72549058463,0.0,0.0,1.0
2439,2011-06-23,5.7,5.7,5.7,5.7,4.80130059401,0.0,0.0,1.0
2440,2011-06-22,5.66,5.66,5.66,5.66,4.76760725651,0.0,0.0,1.0
2441,2011-06-21,5.7,5.7,5.7,5.7,4.80130059401,0.0,0.0,1.0
2442,2011-06-20,5.58,5.58,5.58,5.58,4.70022058151,0.0,0.0,1.0
2443,2011-06-17,5.55,5.55,5.55,5.55,4.674950578380001,0.0,0.0,1.0
2444,2011-06-16,5.57,5.57,5.57,5.57,4.69179724713,0.0,0.0,1.0
2445,2011-06-15,5.59,5.59,5.59,5.59,4.708643915880001,0.0,0.0,1.0
2446,2011-06-14,5.69,5.69,5.69,5.69,4.79287725964,0.0,0.0,1.0
2447,2011-06-13,5.62,5.62,5.62,5.62,4.73391391901,0.0,0.0,1.0
2448,2011-06-10,5.62,5.62,5.62,5.62,4.73391391901,0.0,0.0,1.0
2449,2011-06-09,5.71,5.71,5.71,5.71,4.8097239283899995,0.0,0.0,1.0
2450,2011-06-08,5.7,5.7,5.7,5.7,4.80130059401,0.0,0.0,1.0
2451,2011-06-07,5.74,5.74,5.74,5.74,4.83499393151,0.0,0.0,1.0
2452,2011-06-06,5.76,5.76,5.76,5.76,4.851840600259999,0.0,0.0,1.0
2453,2011-06-03,5.8,5.8,5.8,5.8,4.885533937769999,0.0,0.0,1.0
2454,2011-06-02,5.89,5.89,5.89,5.89,4.96134394715,0.0,0.0,1.0
2455,2011-06-01,5.88,5.88,5.88,5.88,4.95292061277,0.0,0.0,1.0
2456,2011-05-31,6.0,6.0,6.0,6.0,5.0540006252800005,0.0,0.0,1.0
2457,2011-05-27,5.91,5.91,5.91,5.91,4.9781906159,0.0,0.0,1.0
2458,2011-05-26,5.88,5.88,5.88,5.88,4.95292061277,0.0,0.0,1.0
2459,2011-05-25,5.85,5.85,5.85,5.85,4.92765060964,0.0,0.0,1.0
2460,2011-05-24,5.83,5.83,5.83,5.83,4.91080394089,0.0,0.0,1.0
2461,2011-05-23,5.86,5.86,5.86,5.86,4.936073944019999,0.0,0.0,1.0
2462,2011-05-20,5.95,5.95,5.95,5.95,5.0118839534,0.0,0.0,1.0
2463,2011-05-19,5.99,5.99,5.99,5.99,5.0455772909,0.0,0.0,1.0
2464,2011-05-18,5.98,5.98,5.98,5.98,5.037153956519999,0.0,0.0,1.0
2465,2011-05-17,5.93,5.93,5.93,5.93,4.9950372846499995,0.0,0.0,1.0
2466,2011-05-16,5.91,5.91,5.91,5.91,4.9781906159,0.0,0.0,1.0
2467,2011-05-13,6.02,6.02,6.02,6.02,5.070847294030001,0.0,0.0,1.0
2468,2011-05-12,6.09,6.09,6.09,6.09,5.12981063465,0.0,0.0,1.0
2469,2011-05-11,6.05,6.05,6.05,6.05,5.09611729715,0.0,0.0,1.0
2470,2011-05-10,6.1,6.1,6.1,6.1,5.138233969030001,0.0,0.0,1.0
2471,2011-05-09,6.05,6.05,6.05,6.05,5.09611729715,0.0,0.0,1.0
2472,2011-05-06,6.03,6.03,6.03,6.03,5.0792706284,0.0,0.0,1.0
2473,2011-05-05,6.01,6.01,6.01,6.01,5.062423959649999,0.0,0.0,1.0
2474,2011-05-04,6.04,6.04,6.04,6.04,5.08769396278,0.0,0.0,1.0
2475,2011-05-03,6.05,6.05,6.05,6.05,5.09611729715,0.0,0.0,1.0
2476,2011-05-02,6.08,6.08,6.08,6.08,5.12138730028,0.0,0.0,1.0
2477,2011-04-29,6.07,6.07,6.07,6.07,5.1129639659,0.0,0.0,1.0
2478,2011-04-28,6.09,6.09,6.09,6.09,5.12981063465,0.0,0.0,1.0
2479,2011-04-27,6.09,6.09,6.09,6.09,5.12981063465,0.0,0.0,1.0
2480,2011-04-26,6.05,6.05,6.05,6.05,5.09611729715,0.0,0.0,1.0
2481,2011-04-25,6.01,6.01,6.01,6.01,5.062423959649999,0.0,0.0,1.0
2482,2011-04-21,5.99,5.99,5.99,5.99,5.0455772909,0.0,0.0,1.0
2483,2011-04-20,5.95,5.95,5.95,5.95,5.0118839534,0.0,0.0,1.0
2484,2011-04-19,5.82,5.82,5.82,5.82,4.9023806065199995,0.0,0.0,1.0
2485,2011-04-18,5.79,5.79,5.79,5.79,4.87711060339,0.0,0.0,1.0
2486,2011-04-15,5.83,5.83,5.83,5.83,4.91080394089,0.0,0.0,1.0
2487,2011-04-14,5.84,5.84,5.84,5.84,4.91922727527,0.0,0.0,1.0
2488,2011-04-13,5.85,5.85,5.85,5.85,4.92765060964,0.0,0.0,1.0
2489,2011-04-12,5.81,5.81,5.81,5.81,4.89395727214,0.0,0.0,1.0
2490,2011-04-11,5.85,5.85,5.85,5.85,4.92765060964,0.0,0.0,1.0
2491,2011-04-08,5.86,5.86,5.86,5.86,4.936073944019999,0.0,0.0,1.0
2492,2011-04-07,5.89,5.89,5.89,5.89,4.96134394715,0.0,0.0,1.0
2493,2011-04-06,5.89,5.89,5.89,5.89,4.96134394715,0.0,0.0,1.0
2494,2011-04-05,5.88,5.88,5.88,5.88,4.95292061277,0.0,0.0,1.0
2495,2011-04-04,5.9,5.9,5.9,5.9,4.969767281519999,0.0,0.0,1.0
2496,2011-04-01,5.91,5.91,5.91,5.91,4.9781906159,0.0,0.0,1.0
2497,2011-03-31,5.9,5.9,5.9,5.9,4.969767281519999,0.0,0.0012,1.0
2498,2011-03-30,5.9,5.9,5.9,5.9,4.96875668694,0.0,0.0,1.0
2499,2011-03-29,5.87,5.87,5.87,5.87,4.94349182243,0.0,0.0,1.0
2500,2011-03-28,5.81,5.81,5.81,5.81,4.8929620934099995,0.0,0.0,1.0
2501,2011-03-25,5.85,5.85,5.85,5.85,4.92664857942,0.0,0.0,1.0
2502,2011-03-24,5.84,5.84,5.84,5.84,4.91822695792,0.0,0.0,1.0
2503,2011-03-23,5.74,5.74,5.74,5.74,4.83401074289,0.0,0.0,1.0
2504,2011-03-22,5.71,5.71,5.71,5.71,4.808745878380001,0.0,0.0,1.0
2505,2011-03-21,5.72,5.72,5.72,5.72,4.81716749988,0.0,0.0,1.0
2506,2011-03-18,5.62,5.62,5.62,5.62,4.73295128485,0.0,0.0,1.0
2507,2011-03-17,5.63,5.63,5.63,5.63,4.74137290635,0.0,0.0,1.0
2508,2011-03-16,5.57,5.57,5.57,5.57,4.690843177330001,0.0,0.0,1.0
2509,2011-03-15,5.71,5.71,5.71,5.71,4.808745878380001,0.0,0.0,1.0
2510,2011-03-14,5.79,5.79,5.79,5.79,4.8761188504,0.0,0.0,1.0
2511,2011-03-11,5.81,5.81,5.81,5.81,4.8929620934099995,0.0,0.0,1.0
2512,2011-03-10,5.78,5.78,5.78,5.78,4.8676972289,0.0,0.0,1.0
2513,2011-03-09,5.87,5.87,5.87,5.87,4.94349182243,0.0,0.0,1.0
2514,2011-03-08,5.91,5.91,5.91,5.91,4.97717830844,0.0,0.0,1.0
2515,2011-03-07,5.88,5.88,5.88,5.88,4.95191344393,0.0,0.0,1.0
2516,2011-03-04,5.96,5.96,5.96,5.96,5.01928641596,0.0,0.0,1.0
2517,2011-03-03,6.0,6.0,6.0,6.0,5.05297290197,0.0,0.0,1.0
2518,2011-03-02,5.88,5.88,5.88,5.88,4.95191344393,0.0,0.0,1.0
2519,2011-03-01,5.85,5.85,5.85,5.85,4.92664857942,0.0,0.0,1.0
2520,2011-02-28,5.94,5.94,5.94,5.94,5.0024431729500005,0.0,0.0,1.0
2521,2011-02-25,5.93,5.93,5.93,5.93,4.9940215514499995,0.0,0.0,1.0
2522,2011-02-24,5.84,5.84,5.84,5.84,4.91822695792,0.0,0.0,1.0
2523,2011-02-23,5.82,5.82,5.82,5.82,4.90138371491,0.0,0.0,1.0
2524,2011-02-22,5.87,5.87,5.87,5.87,4.94349182243,0.0,0.0,1.0
2525,2011-02-18,6.04,6.04,6.04,6.04,5.08665938799,0.0,0.0,1.0
2526,2011-02-17,6.05,6.05,6.05,6.05,5.09508100949,0.0,0.0,1.0
2527,2011-02-16,6.05,6.05,6.05,6.05,5.09508100949,0.0,0.0,1.0
2528,2011-02-15,6.01,6.01,6.01,6.01,5.061394523480001,0.0,0.0,1.0
2529,2011-02-14,6.01,6.01,6.01,6.01,5.061394523480001,0.0,0.0,1.0
2530,2011-02-11,6.0,6.0,6.0,6.0,5.05297290197,0.0,0.0,1.0
2531,2011-02-10,5.96,5.96,5.96,5.96,5.01928641596,0.0,0.0,1.0
2532,2011-02-09,5.95,5.95,5.95,5.95,5.01086479446,0.0,0.0,1.0
2533,2011-02-08,5.96,5.96,5.96,5.96,5.01928641596,0.0,0.0,1.0
2534,2011-02-07,5.93,5.93,5.93,5.93,4.9940215514499995,0.0,0.0,1.0
2535,2011-02-04,5.9,5.9,5.9,5.9,4.96875668694,0.0,0.0,1.0
2536,2011-02-03,5.86,5.86,5.86,5.86,4.93507020093,0.0,0.0,1.0
2537,2011-02-02,5.86,5.86,5.86,5.86,4.93507020093,0.0,0.0,1.0
2538,2011-02-01,5.87,5.87,5.87,5.87,4.94349182243,0.0,0.0,1.0
2539,2011-01-31,5.76,5.76,5.76,5.76,4.85085398589,0.0,0.0,1.0
2540,2011-01-28,5.73,5.73,5.73,5.73,4.82558912138,0.0,0.0,1.0
2541,2011-01-27,5.88,5.88,5.88,5.88,4.95191344393,0.0,0.0,1.0
2542,2011-01-26,5.85,5.85,5.85,5.85,4.92664857942,0.0,0.0,1.0
2543,2011-01-25,5.82,5.82,5.82,5.82,4.90138371491,0.0,0.0,1.0
2544,2011-01-24,5.81,5.81,5.81,5.81,4.8929620934099995,0.0,0.0,1.0
2545,2011-01-21,5.73,5.73,5.73,5.73,4.82558912138,0.0,0.0,1.0
2546,2011-01-20,5.77,5.77,5.77,5.77,4.8592756074,0.0,0.0,1.0
2547,2011-01-19,5.81,5.81,5.81,5.81,4.8929620934099995,0.0,0.0,1.0
2548,2011-01-18,5.88,5.88,5.88,5.88,4.95191344393,0.0,0.0,1.0
2549,2011-01-14,5.86,5.86,5.86,5.86,4.93507020093,0.0,0.0,1.0
2550,2011-01-13,5.81,5.81,5.81,5.81,4.8929620934099995,0.0,0.0,1.0
2551,2011-01-12,5.82,5.82,5.82,5.82,4.90138371491,0.0,0.0,1.0
2552,2011-01-11,5.78,5.78,5.78,5.78,4.8676972289,0.0,0.0,1.0
2553,2011-01-10,5.76,5.76,5.76,5.76,4.85085398589,0.0,0.0,1.0
2554,2011-01-07,5.75,5.75,5.75,5.75,4.8424323643900005,0.0,0.0,1.0
2555,2011-01-06,5.75,5.75,5.75,5.75,4.8424323643900005,0.0,0.0,1.0
2556,2011-01-05,5.73,5.73,5.73,5.73,4.82558912138,0.0,0.0,1.0
2557,2011-01-04,5.69,5.69,5.69,5.69,4.79190263537,0.0,0.0,1.0
2558,2011-01-03,5.69,5.69,5.69,5.69,4.79190263537,0.0,0.0,1.0
2559,2010-12-31,5.6,5.6,5.6,5.6,4.71610804184,0.0,0.0052,1.0
2560,2010-12-30,5.63,5.63,5.63,5.63,4.73697428737,0.0,0.0,1.0
2561,2010-12-29,5.64,5.64,5.64,5.64,4.74538809605,0.0,0.0,1.0
2562,2010-12-28,5.63,5.63,5.63,5.63,4.73697428737,0.0,0.0,1.0
2563,2010-12-27,5.64,5.64,5.64,5.64,4.74538809605,0.0,0.0,1.0
2564,2010-12-23,5.64,5.64,5.64,5.64,4.74538809605,0.0,0.0,1.0
2565,2010-12-22,5.65,5.65,5.65,5.65,4.75380190473,0.0,0.0,1.0
2566,2010-12-21,5.65,5.65,5.65,5.65,4.75380190473,0.0,0.0,1.0
2567,2010-12-20,5.62,5.62,5.62,5.62,4.72856047869,0.0,0.0,1.0
2568,2010-12-17,5.6,5.6,5.6,5.6,4.71173286133,0.0,0.0,1.0
2569,2010-12-16,5.6,5.6,5.6,5.6,4.71173286133,0.0,0.0,1.0
2570,2010-12-15,5.56,5.56,5.56,5.56,4.6780776266,0.0,0.0,1.0
2571,2010-12-14,5.59,5.59,5.59,5.59,4.7033190526499995,0.0,0.0,1.0
2572,2010-12-13,5.58,5.58,5.58,5.58,4.694905243969999,0.0,0.0,1.0
2573,2010-12-10,5.6,5.6,5.6,5.6,4.71173286133,0.0,0.0,1.0
2574,2010-12-09,5.56,5.56,5.56,5.56,4.6780776266,0.0,0.0,1.0
2575,2010-12-08,5.56,5.56,5.56,5.56,4.6780776266,0.0,0.0,1.0
2576,2010-12-07,5.53,5.53,5.53,5.53,4.65283620056,0.0,0.0,1.0
2577,2010-12-06,5.53,5.53,5.53,5.53,4.65283620056,0.0,0.0,1.0
2578,2010-12-03,5.54,5.54,5.54,5.54,4.661250009240001,0.0,0.0,1.0
2579,2010-12-02,5.53,5.53,5.53,5.53,4.65283620056,0.0,0.0,1.0
2580,2010-12-01,5.46,5.46,5.46,5.46,4.59393953979,0.0,0.0,1.0
2581,2010-11-30,5.35,5.35,5.35,5.35,4.5013876443,0.0,0.0,1.0
2582,2010-11-29,5.42,5.42,5.42,5.42,4.56028430507,0.0,0.0,1.0
2583,2010-11-26,5.44,5.44,5.44,5.44,4.57711192243,0.0,0.0,1.0
2584,2010-11-24,5.46,5.46,5.46,5.46,4.59393953979,0.0,0.0,1.0
2585,2010-11-23,5.35,5.35,5.35,5.35,4.5013876443,0.0,0.0,1.0
2586,2010-11-22,5.43,5.43,5.43,5.43,4.56869811375,0.0,0.0,1.0
2587,2010-11-19,5.39,5.39,5.39,5.39,4.535042879030001,0.0,0.0,1.0
2588,2010-11-18,5.39,5.39,5.39,5.39,4.535042879030001,0.0,0.0,1.0
2589,2010-11-17,5.3,5.3,5.3,5.3,4.4593186009,0.0,0.0,1.0
2590,2010-11-16,5.29,5.29,5.29,5.29,4.450904792219999,0.0,0.0,1.0
2591,2010-11-15,5.38,5.38,5.38,5.38,4.52662907035,0.0,0.0,1.0
2592,2010-11-12,5.4,5.4,5.4,5.4,4.54345668771,0.0,0.0,1.0
2593,2010-11-11,5.48,5.48,5.48,5.48,4.61076715716,0.0,0.0,1.0
2594,2010-11-10,5.52,5.52,5.52,5.52,4.64442239188,0.0,0.0,1.0
2595,2010-11-09,5.49,5.49,5.49,5.49,4.61918096584,0.0,0.0,1.0
2596,2010-11-08,5.52,5.52,5.52,5.52,4.64442239188,0.0,0.0,1.0
2597,2010-11-05,5.52,5.52,5.52,5.52,4.64442239188,0.0,0.0,1.0
2598,2010-11-04,5.52,5.52,5.52,5.52,4.64442239188,0.0,0.0,1.0
2599,2010-11-03,5.45,5.45,5.45,5.45,4.58552573111,0.0,0.0,1.0
2600,2010-11-02,5.43,5.43,5.43,5.43,4.56869811375,0.0,0.0,1.0
2601,2010-11-01,5.37,5.37,5.37,5.37,4.51821526167,0.0,0.0,1.0
2602,2010-10-29,5.36,5.36,5.36,5.36,4.509801452990001,0.0,0.0,1.0
2603,2010-10-28,5.37,5.37,5.37,5.37,4.51821526167,0.0,0.0,1.0
2604,2010-10-27,5.36,5.36,5.36,5.36,4.509801452990001,0.0,0.0,1.0
2605,2010-10-26,5.35,5.35,5.35,5.35,4.5013876443,0.0,0.0,1.0
2606,2010-10-25,5.33,5.33,5.33,5.33,4.48456002694,0.0,0.0,1.0
2607,2010-10-22,5.31,5.31,5.31,5.31,4.46773240958,0.0,0.0,1.0
2608,2010-10-21,5.27,5.27,5.27,5.27,4.43407717486,0.0,0.0,1.0
2609,2010-10-20,5.26,5.26,5.26,5.26,4.42566336618,0.0,0.0,1.0
2610,2010-10-19,5.22,5.22,5.22,5.22,4.39200813145,0.0,0.0,1.0
2611,2010-10-18,5.31,5.31,5.31,5.31,4.46773240958,0.0,0.0,1.0
2612,2010-10-15,5.29,5.29,5.29,5.29,4.450904792219999,0.0,0.0,1.0
2613,2010-10-14,5.18,5.18,5.18,5.18,4.3583528967300005,0.0,0.0,1.0
2614,2010-10-13,5.19,5.19,5.19,5.19,4.36676670541,0.0,0.0,1.0
2615,2010-10-12,5.15,5.15,5.15,5.15,4.3331114706900005,0.0,0.0,1.0
2616,2010-10-11,5.12,5.12,5.12,5.12,4.30787004464,0.0,0.0,1.0
2617,2010-10-08,5.12,5.12,5.12,5.12,4.30787004464,0.0,0.0,1.0
2618,2010-10-07,5.08,5.08,5.08,5.08,4.27421480992,0.0,0.0,1.0
2619,2010-10-06,5.07,5.07,5.07,5.07,4.26580100124,0.0,0.0,1.0
2620,2010-10-05,5.11,5.11,5.11,5.11,4.299456235959999,0.0,0.0,1.0
2621,2010-10-04,4.99,4.99,4.99,4.99,4.19849053179,0.0,0.0,1.0
2622,2010-10-01,5.04,5.04,5.04,5.04,4.2405595752,0.0,0.0,1.0
2623,2010-09-30,5.04,5.04,5.04,5.04,4.2405595752,0.0,0.0068,1.0
2624,2010-09-29,5.08,5.08,5.08,5.08,4.26845578228,0.0,0.0,1.0
2625,2010-09-28,5.09,5.09,5.09,5.09,4.27685825429,0.0,0.0,1.0
